Date,Time,Generation,Demand,Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,India_Bheramara,India_Tripura,India_Adani,Nepal,Remarks,date_time,Year,Month
23-01-2023,00:00:00,8336.0,8336.0,0.0,5004,859,1431,30,0.0,,926,98,,,,2023-01-23 00:00:00,2023,1
23-01-2023,01:00:00,7573.0,7573.0,0.0,4911,641,1131,30,0.0,,782,94,,,,2023-01-23 01:00:00,2023,1
23-01-2023,02:00:00,7028.0,7028.0,0.0,4895,116,1131,30,0.0,,782,90,,,,2023-01-23 02:00:00,2023,1
23-01-2023,03:00:00,6692.0,6692.0,0.0,4739,40,1031,30,0.0,,782,86,,,,2023-01-23 03:00:00,2023,1
23-01-2023,04:00:00,6607.0,6607.0,0.0,4714,40,981,30,0.0,,782,76,,,,2023-01-23 04:00:00,2023,1
23-01-2023,05:00:00,6606.0,6606.0,0.0,4711,40,980,30,0.0,,782,78,,,,2023-01-23 05:00:00,2023,1
23-01-2023,06:00:00,7014.0,7014.0,0.0,5077,66,990,30,0.0,,782,86,,,,2023-01-23 06:00:00,2023,1
23-01-2023,07:00:00,7647.0,7647.0,0.0,4925,580,1120,30,4.0,,926,86,,,,2023-01-23 07:00:00,2023,1
23-01-2023,08:00:00,8075.0,8400.0,300.0,4841,868,1281,30,51.0,,925,96,,,,2023-01-23 08:00:00,2023,1
23-01-2023,09:00:00,8189.0,8700.0,471.0,4817,1064,1235,30,130.0,,829,100,,,,2023-01-23 09:00:00,2023,1
23-01-2023,10:00:00,8290.0,8850.0,516.0,4883,1109,1185,30,211.0,,781,106,,,,2023-01-23 10:00:00,2023,1
23-01-2023,11:00:00,8423.0,8950.0,486.0,4808,1369,1032,30,231.0,,875,112,,,,2023-01-23 11:00:00,2023,1
23-01-2023,12:00:00,8596.0,9100.0,464.0,4848,1466,963,30,262.0,,923,122,,,Day Peak,2023-01-23 12:00:00,2023,1
23-01-2023,13:00:00,8521.0,9096.0,530.0,4730,1470,1032,30,233.0,,923,120,,,,2023-01-23 13:00:00,2023,1
23-01-2023,14:00:00,8519.0,9028.0,469.0,4566,1400,1271,30,215.0,,923,132,,,,2023-01-23 14:00:00,2023,1
23-01-2023,15:00:00,8397.0,8800.0,371.0,4571,1392,1231,30,153.0,,923,114,,,,2023-01-23 15:00:00,2023,1
23-01-2023,16:00:00,8451.0,8650.0,183.0,4557,1572,1201,30,75.0,,923,110,,,,2023-01-23 16:00:00,2023,1
23-01-2023,17:00:00,8661.0,8850.0,174.0,4635,1787,1172,30,16.0,,923,114,,,,2023-01-23 17:00:00,2023,1
23-01-2023,18:00:00,9447.0,9650.0,187.0,4710,2436,1234,30,0.0,,923,126,,,,2023-01-23 18:00:00,2023,1
23-01-2023,19:00:00,9729.0,9950.0,204.0,4685,2514,1462,30,0.0,,92,124,,,,2023-01-23 19:00:00,2023,1
23-01-2023,19:30:00,9926.0,10100.0,160.0,4810,2570,1483,30,0.0,,923,118,,,,2023-01-23 19:30:00,2023,1
23-01-2023,20:00:00,9927.0,10050.0,113.0,4797,2578,1483,30,0.0,,923,124,,,Evening Peak,2023-01-23 20:00:00,2023,1
23-01-2023,21:00:00,9566.0,9740.0,160.0,4901,2068,1533,30,0.0,,926,122,,,,2023-01-23 21:00:00,2023,1
23-01-2023,22:00:00,9385.0,9385.0,0.0,4884,1904,1534,30,0.0,,926,118,,,,2023-01-23 22:00:00,2023,1
23-01-2023,23:00:00,8892.0,8892.0,0.0,4990,1397,1452,30,0.0,,926,108,,,,2023-01-23 23:00:00,2023,1
24-01-2023,00:00:00,8334.0,8448.0,105.0,5018,819,1461,30,0.0,,788,110,,,,2023-01-24 00:00:00,2023,1
24-01-2023,01:00:00,7849.0,7849.0,0.0,4875,700,1382,30,0.0,,788,90,,,,2023-01-24 01:00:00,2023,1
24-01-2023,02:00:00,7379.0,7379.0,0.0,4767,421,1301,30,0.0,,776,88,,,,2023-01-24 02:00:00,2023,1
24-01-2023,03:00:00,7099.0,7099.0,0.0,4624,308,1281,30,0.0,,776,84,,,,2023-01-24 03:00:00,2023,1
24-01-2023,04:00:00,6952.0,6952.0,0.0,4550,235,1292,30,0.0,,776,84,,,,2023-01-24 04:00:00,2023,1
24-01-2023,05:00:00,6929.0,6929.0,0.0,4537,235,1282,30,0.0,,776,84,,,,2023-01-24 05:00:00,2023,1
24-01-2023,06:00:00,7204.0,7204.0,0.0,4781,240,1330,30,0.0,,776,92,,,,2023-01-24 06:00:00,2023,1
24-01-2023,07:00:00,7868.0,8030.0,149.0,4942,545,1351,30,2.0,,908,90,,,,2023-01-24 07:00:00,2023,1
24-01-2023,08:00:00,8084.0,8550.0,409.0,4927,757,1460,30,26.0,,784,100,,,,2023-01-24 08:00:00,2023,1
24-01-2023,09:00:00,8162.0,8850.0,634.0,4892,917,1502,30,111.0,,601,110,,,,2023-01-24 09:00:00,2023,1
24-01-2023,10:00:00,8226.0,8850.0,667.0,4929,878,1503,30,188.0,,690,110,,,,2023-01-24 10:00:00,2023,1
24-01-2023,11:00:00,8430.0,9100.0,617.0,4823,1077,1472,30,242.0,,904,110,,,,2023-01-24 11:00:00,2023,1
24-01-2023,12:00:00,8675.0,9250.0,530.0,4751,1260,1433,30,274.0,,923,116,,,Day Peak,2023-01-24 12:00:00,2023,1
24-01-2023,13:00:00,8821.0,9526.0,650.0,4709,1378,1412,30,269.0,,923,116,,,,2023-01-24 13:00:00,2023,1
24-01-2023,14:00:00,8774.0,9251.0,440.0,4682,1381,1422,30,237.0,,923,116,,,,2023-01-24 14:00:00,2023,1
24-01-2023,15:00:00,8508.0,8975.0,430.0,4733,1168,1401,30,160.0,,919,114,,,,2023-01-24 15:00:00,2023,1
24-01-2023,16:00:00,8607.0,8878.0,250.0,4838,1244,1402,30,81.0,,919,110,,,,2023-01-24 16:00:00,2023,1
24-01-2023,17:00:00,8800.0,9093.0,270.0,4649,1653,1431,30,20.0,,919,114,,,,2023-01-24 17:00:00,2023,1
24-01-2023,18:00:00,9382.0,9903.0,480.0,4613,2349,1432,30,0.0,,841,132,,,,2023-01-24 18:00:00,2023,1
24-01-2023,19:00:00,9768.0,10311.0,500.0,4914,2583,1481,30,0.0,,651,118,,,,2023-01-24 19:00:00,2023,1
24-01-2023,19:30:00,9965.0,10215.0,230.0,4900,2725,1524,30,0.0,,683,116,,,,2023-01-24 19:30:00,2023,1
24-01-2023,20:00:00,10098.0,10293.0,180.0,5068,2699,1525,30,0.0,,672,118,,,Evening Peak,2023-01-24 20:00:00,2023,1
24-01-2023,21:00:00,9898.0,10105.0,191.0,5079,2410,1534,30,0.0,,925,112,,,,2023-01-24 21:00:00,2023,1
24-01-2023,22:00:00,9496.0,9657.0,148.0,5069,1852,1524,30,0.0,,925,114,,,,2023-01-24 22:00:00,2023,1
24-01-2023,23:00:00,8963.0,9098.0,124.0,5047,1416,1463,30,0.0,,925,100,,,,2023-01-24 23:00:00,2023,1
25-01-2023,00:00:00,8489.0,8489.0,0.0,4749,1143,1574,30,0.0,,782,98,,,,2023-01-25 00:00:00,2023,1
25-01-2023,01:00:00,7893.0,7893.0,0.0,4997,581,1422,30,0.0,,788,96,,,,2023-01-25 01:00:00,2023,1
25-01-2023,02:00:00,7476.0,7476.0,0.0,4893,350,1347,30,0.0,,776,90,,,,2023-01-25 02:00:00,2023,1
25-01-2023,03:00:00,7218.0,7218.0,0.0,4778,315,1249,30,0.0,,776,80,,,,2023-01-25 03:00:00,2023,1
25-01-2023,04:00:00,7265.0,7265.0,0.0,4866,325,1200,30,0.0,,776,78,,,,2023-01-25 04:00:00,2023,1
25-01-2023,05:00:00,6996.0,6996.0,0.0,4598,325,1199,30,0.0,,776,78,,,,2023-01-25 05:00:00,2023,1
25-01-2023,06:00:00,7258.0,7258.0,0.0,4673,497,1199,30,0.0,,926,92,,,,2023-01-25 06:00:00,2023,1
25-01-2023,07:00:00,8153.0,8272.0,110.0,4954,898,1268,30,4.0,,778,92,,,,2023-01-25 07:00:00,2023,1
25-01-2023,08:00:00,8379.0,8813.0,400.0,4941,1037,1380,30,57.0,,922,96,,,,2023-01-25 08:00:00,2023,1
25-01-2023,09:00:00,8390.0,9117.0,670.0,4701,1123,1450,30,134.0,,922,114,,,,2023-01-25 09:00:00,2023,1
25-01-2023,10:00:00,8471.0,9133.0,610.0,4620,1220,1432,30,215.0,,922,110,,,,2023-01-25 10:00:00,2023,1
25-01-2023,11:00:00,8840.0,9204.0,335.0,4718,1490,1405,30,269.0,,922,110,,,,2023-01-25 11:00:00,2023,1
25-01-2023,12:00:00,9231.0,9567.0,310.0,4740,1807,1336,30,290.0,,922,124,,,Day Peak,2023-01-25 12:00:00,2023,1
25-01-2023,13:00:00,9163.0,9450.0,264.0,4725,1897,1205,30,284.0,,922,128,,,,2023-01-25 13:00:00,2023,1
25-01-2023,14:00:00,9110.0,9250.0,129.0,4720,1884,1204,30,240.0,,922,128,,,,2023-01-25 14:00:00,2023,1
25-01-2023,15:00:00,8792.0,9100.0,284.0,4518,1849,1202,30,171.0,,922,118,,,,2023-01-25 15:00:00,2023,1
25-01-2023,16:00:00,8558.0,8900.0,315.0,4392,1925,1102,30,87.0,,922,118,,,,2023-01-25 16:00:00,2023,1
25-01-2023,17:00:00,8713.0,8980.0,246.0,4352,2128,1160,30,18.0,,922,120,,,,2023-01-25 17:00:00,2023,1
25-01-2023,18:00:00,9577.0,9900.0,298.0,4533,2712,1274,30,0.0,,876,124,,,,2023-01-25 18:00:00,2023,1
25-01-2023,19:00:00,10001.0,10400.0,368.0,4646,2853,1490,30,0.0,,876,122,,,,2023-01-25 19:00:00,2023,1
25-01-2023,19:30:00,10044.0,10350.0,282.0,4642,2819,1574,30,0.0,,924,120,,,,2023-01-25 19:30:00,2023,1
25-01-2023,20:00:00,10048.0,10336.0,265.0,4650,2824,1571,30,0.0,,924,114,,,Evening Peak,2023-01-25 20:00:00,2023,1
25-01-2023,21:00:00,9776.0,10150.0,345.0,4690,2460,1574,30,0.0,,923,116,,,,2023-01-25 21:00:00,2023,1
25-01-2023,22:00:00,9412.0,9614.0,186.0,4678,2115,1574,30,0.0,,923,108,,,,2023-01-25 22:00:00,2023,1
25-01-2023,23:00:00,8920.0,9090.0,157.0,4739,1567,1574,30,0.0,,923,104,,,,2023-01-25 23:00:00,2023,1
26-01-2023,00:00:00,8664.0,8664.0,0.0,4585,1515,1532,30,0.0,,921,98,,,,2023-01-26 00:00:00,2023,1
26-01-2023,01:00:00,8041.0,8041.0,0.0,4698,875,1575,30,0.0,,782,98,,,,2023-01-26 01:00:00,2023,1
26-01-2023,02:00:00,7526.0,7526.0,0.0,4566,628,1451,30,0.0,,782,86,,,,2023-01-26 02:00:00,2023,1
26-01-2023,03:00:00,7314.0,7314.0,0.0,4512,526,1391,30,0.0,,782,90,,,,2023-01-26 03:00:00,2023,1
26-01-2023,04:00:00,7124.0,7124.0,0.0,4431,446,1362,30,0.0,,782,90,,,,2023-01-26 04:00:00,2023,1
26-01-2023,05:00:00,7101.0,7101.0,0.0,4458,438,1322,30,0.0,,782,88,,,,2023-01-26 05:00:00,2023,1
26-01-2023,06:00:00,7377.0,7377.0,0.0,4574,585,1332,30,0.0,,925,92,,,,2023-01-26 06:00:00,2023,1
26-01-2023,07:00:00,8002.0,8190.0,173.0,4662,875,1442,30,3.0,,854,94,,,,2023-01-26 07:00:00,2023,1
26-01-2023,08:00:00,8162.0,8750.0,542.0,4643,977,1471,30,48.0,,922,88,,,,2023-01-26 08:00:00,2023,1
26-01-2023,09:00:00,8371.0,9000.0,580.0,4603,1141,1453,30,128.0,,922,110,,,,2023-01-26 09:00:00,2023,1
26-01-2023,10:00:00,8363.0,9100.0,679.0,4544,1134,1423,30,207.0,,922,120,,,,2023-01-26 10:00:00,2023,1
26-01-2023,11:00:00,8437.0,9250.0,749.0,4306,1344,1462,30,265.0,,922,124,,,,2023-01-26 11:00:00,2023,1
26-01-2023,12:00:00,8821.0,9550.0,672.0,4480,1517,1472,30,292.0,,921,124,,,Day Peak,2023-01-26 12:00:00,2023,1
26-01-2023,13:00:00,8857.0,9650.0,731.0,4380,1622,1501,30,288.0,,921,130,,,,2023-01-26 13:00:00,2023,1
26-01-2023,14:00:00,8743.0,9546.0,740.0,4358,1581,1501,30,240.0,,921,128,,,,2023-01-26 14:00:00,2023,1
26-01-2023,15:00:00,8562.0,9181.0,570.0,4242,1591,1497,30,172.0,,921,124,,,,2023-01-26 15:00:00,2023,1
26-01-2023,16:00:00,8559.0,9047.0,450.0,4237,1690,1498,30,86.0,,921,116,,,,2023-01-26 16:00:00,2023,1
26-01-2023,17:00:00,8910.0,9398.0,450.0,4393,1948,1499,30,20.0,,921,116,,,,2023-01-26 17:00:00,2023,1
26-01-2023,18:00:00,9771.0,10281.0,470.0,4590,2619,1509,30,0.0,,921,120,,,,2023-01-26 18:00:00,2023,1
26-01-2023,19:00:00,10255.0,10667.0,380.0,4698,2937,1560,30,0.0,,921,126,,,,2023-01-26 19:00:00,2023,1
26-01-2023,19:30:00,10308.0,10485.0,163.0,4705,2972,1574,30,0.0,,921,124,,,Evening Peak,2023-01-26 19:30:00,2023,1
26-01-2023,20:00:00,10193.0,10280.0,80.0,4682,2885,1573,30,0.0,,921,120,,,,2023-01-26 20:00:00,2023,1
26-01-2023,21:00:00,9906.0,10000.0,87.0,4658,2624,1573,30,0.0,,921,118,,,,2023-01-26 21:00:00,2023,1
26-01-2023,22:00:00,9642.0,9700.0,53.0,4654,2410,1531,30,0.0,,921,114,,,,2023-01-26 22:00:00,2023,1
26-01-2023,23:00:00,9119.0,9119.0,0.0,4565,1979,1530,30,0.0,,921,112,,,,2023-01-26 23:00:00,2023,1
27-01-2023,00:00:00,7873.0,7873.0,0.0,4873,594,1464,30,0.0,,825,98,,,,2023-01-27 00:00:00,2023,1
27-01-2023,01:00:00,8207.0,8207.0,0.0,4528,1176,1480,30,0.0,,921,92,,,,2023-01-27 01:00:00,2023,1
27-01-2023,02:00:00,7763.0,7763.0,0.0,4557,897,1439,30,0.0,,729,94,,,,2023-01-27 02:00:00,2023,1
27-01-2023,03:00:00,7426.0,7426.0,0.0,4654,496,1439,30,0.0,,729,92,,,,2023-01-27 03:00:00,2023,1
27-01-2023,04:00:00,7173.0,7173.0,0.0,4513,425,1400,30,0.0,,729,90,,,,2023-01-27 04:00:00,2023,1
27-01-2023,05:00:00,7006.0,7006.0,0.0,4502,423,1250,30,0.0,,729,86,,,,2023-01-27 05:00:00,2023,1
27-01-2023,06:00:00,7296.0,7296.0,0.0,4763,434,1260,30,0.0,,729,94,,,,2023-01-27 06:00:00,2023,1
27-01-2023,07:00:00,7517.0,7577.0,55.0,4658,598,1330,30,3.0,,825,90,,,,2023-01-27 07:00:00,2023,1
27-01-2023,08:00:00,8028.0,8212.0,170.0,4768,906,1382,30,46.0,,825,88,,,,2023-01-27 08:00:00,2023,1
27-01-2023,09:00:00,8254.0,8511.0,237.0,4645,1068,1431,30,122.0,,873,100,,,,2023-01-27 09:00:00,2023,1
27-01-2023,10:00:00,8029.0,8228.0,183.0,4489,1096,1280,30,175.0,,873,102,,,,2023-01-27 10:00:00,2023,1
27-01-2023,11:00:00,8235.0,8486.0,231.0,4571,1293,1160,30,226.0,,873,98,,,,2023-01-27 11:00:00,2023,1
27-01-2023,12:00:00,8508.0,8781.0,252.0,4551,1452,1199,30,252.0,,919,122,,,Day Peak,2023-01-27 12:00:00,2023,1
27-01-2023,13:00:00,8643.0,8990.0,320.0,4561,1567,1230,30,225.0,,825,128,,,,2023-01-27 13:00:00,2023,1
27-01-2023,14:00:00,7806.0,7844.0,35.0,4046,1505,1090,30,219.0,,825,108,,,,2023-01-27 14:00:00,2023,1
27-01-2023,15:00:00,7658.0,7786.0,87.0,4251,1267,1090,30,146.0,,825,100,,,,2023-01-27 15:00:00,2023,1
27-01-2023,16:00:00,7478.0,7478.0,0.0,4191,1220,1060,30,71.0,,825,98,,,,2023-01-27 16:00:00,2023,1
27-01-2023,17:00:00,7675.0,7675.0,0.0,4373,1293,1057,30,17.0,,828,96,,,,2023-01-27 17:00:00,2023,1
27-01-2023,18:00:00,8691.0,8830.0,128.0,4544,2003,1100,30,0.0,,925,108,,,,2023-01-27 18:00:00,2023,1
27-01-2023,19:00:00,9298.0,9417.0,110.0,4802,2282,1300,30,0.0,,781,119,,,,2023-01-27 19:00:00,2023,1
27-01-2023,19:30:00,9356.0,9405.0,45.0,4909,2146,1393,30,0.0,,781,112,,,Evening Peak,2023-01-27 19:30:00,2023,1
27-01-2023,20:00:00,9322.0,9371.0,45.0,4893,2150,1373,30,0.0,,781,110,,,,2023-01-27 20:00:00,2023,1
27-01-2023,21:00:00,9136.0,9179.0,40.0,4922,1747,1423,30,0.0,,921,108,,,,2023-01-27 21:00:00,2023,1
27-01-2023,22:00:00,8935.0,8957.0,20.0,4906,1494,1494,30,0.0,,921,104,,,,2023-01-27 22:00:00,2023,1
27-01-2023,23:00:00,8383.0,8383.0,0.0,4842,1009,1494,30,0.0,,921,102,,,,2023-01-27 23:00:00,2023,1
28-01-2023,00:00:00,8426.0,8426.0,0.0,4794,1169,1413,30,0.0,,928,110,,,,2023-01-28 00:00:00,2023,1
28-01-2023,01:00:00,7306.0,7306.0,0.0,4635,274,1465,30,0.0,,735,88,,,,2023-01-28 01:00:00,2023,1
28-01-2023,02:00:00,7133.0,7133.0,0.0,4595,297,1403,30,0.0,,734,86,,,,2023-01-28 02:00:00,2023,1
28-01-2023,03:00:00,7103.0,7103.0,0.0,4558,354,1355,30,0.0,,734,84,,,,2023-01-28 03:00:00,2023,1
28-01-2023,04:00:00,6810.0,6810.0,0.0,4439,354,1179,30,0.0,,734,86,,,,2023-01-28 04:00:00,2023,1
28-01-2023,05:00:00,6711.0,6711.0,0.0,4424,355,1098,30,0.0,,734,82,,,,2023-01-28 05:00:00,2023,1
28-01-2023,06:00:00,6969.0,6969.0,0.0,4617,407,1109,30,0.0,,830,84,,,,2023-01-28 06:00:00,2023,1
28-01-2023,07:00:00,7612.0,7629.0,16.0,4426,940,1310,30,5.0,,830,88,,,,2023-01-28 07:00:00,2023,1
28-01-2023,08:00:00,7969.0,8500.0,489.0,4377,1197,1431,30,31.0,,830,90,,,,2023-01-28 08:00:00,2023,1
28-01-2023,09:00:00,8028.0,8700.0,619.0,4138,1297,1463,30,82.0,,872,112,,,,2023-01-28 09:00:00,2023,1
28-01-2023,10:00:00,8222.0,8500.0,256.0,4189,1404,1440,30,132.0,,926,118,,,,2023-01-28 10:00:00,2023,1
28-01-2023,11:00:00,8379.0,8800.0,388.0,4230,1478,1453,30,166.0,,923,116,,,,2023-01-28 11:00:00,2023,1
28-01-2023,12:00:00,8603.0,9200.0,550.0,4226,1661,1452,30,197.0,,923,130,,,Day Peak,2023-01-28 12:00:00,2023,1
28-01-2023,13:00:00,8697.0,9300.0,556.0,4353,1626,1452,35,196.0,,924,130,,,,2023-01-28 13:00:00,2023,1
28-01-2023,14:00:00,8622.0,9200.0,533.0,4295,1622,1434,35,195.0,,924,134,,,,2023-01-28 14:00:00,2023,1
28-01-2023,15:00:00,8512.0,8900.0,358.0,4329,1594,1393,35,129.0,,924,126,,,,2023-01-28 15:00:00,2023,1
28-01-2023,16:00:00,8495.0,8750.0,235.0,4281,1726,1361,35,69.0,,924,118,,,,2023-01-28 16:00:00,2023,1
28-01-2023,17:00:00,8581.0,8822.0,222.0,4264,1894,1360,35,16.0,,926,116,,,,2023-01-28 17:00:00,2023,1
28-01-2023,18:00:00,9535.0,9926.0,360.0,4370,2681,1411,30,0.0,,926,136,,,,2023-01-28 18:00:00,2023,1
28-01-2023,19:00:00,9928.0,10283.0,327.0,4496,3020,1441,30,0.0,,926,126,,,,2023-01-28 19:00:00,2023,1
28-01-2023,19:30:00,10110.0,10265.0,143.0,4634,3065,1440,30,0.0,,926,126,,,,2023-01-28 19:30:00,2023,1
28-01-2023,20:00:00,10111.0,10209.0,90.0,4639,3065,1440,30,0.0,,926,122,,,Evening Peak,2023-01-28 20:00:00,2023,1
28-01-2023,21:00:00,9866.0,9866.0,0.0,4681,2733,1440,30,0.0,,926,120,,,,2023-01-28 21:00:00,2023,1
28-01-2023,22:00:00,9505.0,9505.0,0.0,4755,2260,1430,30,0.0,,926,120,,,,2023-01-28 22:00:00,2023,1
28-01-2023,23:00:00,9003.0,9003.0,0.0,4847,1666,1432,30,0.0,,926,118,,,,2023-01-28 23:00:00,2023,1
29-01-2023,00:00:00,8344.0,8344.0,0.0,4720,1175,1412,30,0.0,,928,102,,,,2023-01-29 00:00:00,2023,1
29-01-2023,01:00:00,7886.0,7886.0,0.0,4555,939,1351,30,0.0,,833,100,,,,2023-01-29 01:00:00,2023,1
29-01-2023,02:00:00,7464.0,7464.0,0.0,4470,716,1332,30,0.0,,833,100,,,,2023-01-29 02:00:00,2023,1
29-01-2023,03:00:00,7160.0,7160.0,0.0,4336,569,1310,30,0.0,,833,98,,,,2023-01-29 03:00:00,2023,1
29-01-2023,04:00:00,6991.0,6991.0,0.0,4306,496,1250,30,0.0,,833,92,,,,2023-01-29 04:00:00,2023,1
29-01-2023,05:00:00,6898.0,6898.0,0.0,4234,496,1230,30,0.0,,833,92,,,,2023-01-29 05:00:00,2023,1
29-01-2023,06:00:00,7225.0,7225.0,0.0,4508,515,1260,30,0.0,,929,96,,,,2023-01-29 06:00:00,2023,1
29-01-2023,07:00:00,7824.0,7824.0,0.0,4599,890,1299,30,4.0,,929,92,,,,2023-01-29 07:00:00,2023,1
29-01-2023,08:00:00,8191.0,8715.0,483.0,4522,1191,1390,30,41.0,,928,106,,,,2023-01-29 08:00:00,2023,1
29-01-2023,09:00:00,8461.0,9035.0,529.0,4436,1426,1442,30,99.0,,928,116,,,,2023-01-29 09:00:00,2023,1
29-01-2023,10:00:00,8843.0,9048.0,189.0,4649,1529,1441,30,165.0,,928,118,,,,2023-01-29 10:00:00,2023,1
29-01-2023,11:00:00,9077.0,9181.0,96.0,4624,1703,1461,30,228.0,,926,122,,,,2023-01-29 11:00:00,2023,1
29-01-2023,12:00:00,9332.0,9506.0,160.0,4759,1790,1420,30,304.0,,926,120,,,Day Peak,2023-01-29 12:00:00,2023,1
29-01-2023,13:00:00,9502.0,9693.0,176.0,4938,1449,1421,30,296.0,,926,130,,,,2023-01-29 13:00:00,2023,1
29-01-2023,14:00:00,9293.0,9421.0,192.0,4684,1793,1400,30,259.0,,926,138,,,,2023-01-29 14:00:00,2023,1
29-01-2023,15:00:00,8894.0,9079.0,170.0,4617,1658,1371,30,187.0,,926,122,,,,2023-01-29 15:00:00,2023,1
29-01-2023,16:00:00,8825.0,9000.0,161.0,4575,1749,1339,30,101.0,,926,118,,,,2023-01-29 16:00:00,2023,1
29-01-2023,17:00:00,8845.0,8948.0,95.0,4418,2016,1329,30,25.0,,926,118,,,,2023-01-29 17:00:00,2023,1
29-01-2023,18:00:00,9744.0,9922.0,164.0,4641,2700,1330,30,0.0,,926,136,,,,2023-01-29 18:00:00,2023,1
29-01-2023,19:00:00,10300.0,10455.0,143.0,4801,3073,1441,30,0.0,,854,116,,,Evening Peak,2023-01-29 19:00:00,2023,1
29-01-2023,19:30:00,10258.0,10349.0,84.0,4820,2998,1462,30,0.0,,854,114,,,,2023-01-29 19:30:00,2023,1
29-01-2023,20:00:00,10158.0,10243.0,78.0,4832,2909,1462,30,0.0,,827,114,,,,2023-01-29 20:00:00,2023,1
29-01-2023,21:00:00,9793.0,9793.0,0.0,4956,2410,1471,30,0.0,,923,114,,,,2023-01-29 21:00:00,2023,1
29-01-2023,22:00:00,9393.0,9393.0,0.0,4841,2053,1457,30,0.0,,923,108,,,,2023-01-29 22:00:00,2023,1
29-01-2023,23:00:00,8936.0,8936.0,0.0,4775,1650,1471,30,0.0,,923,104,,,,2023-01-29 23:00:00,2023,1
30-01-2023,00:00:00,8495.0,8495.0,0.0,4935,1007,1511,30,0.0,,926,104,,,,2023-01-30 00:00:00,2023,1
30-01-2023,01:00:00,7722.0,7722.0,0.0,4639,737,1311,30,0.0,,833,96,,,,2023-01-30 01:00:00,2023,1
30-01-2023,02:00:00,7316.0,7316.0,0.0,4586,493,1310,30,0.0,,833,84,,,,2023-01-30 02:00:00,2023,1
30-01-2023,03:00:00,7032.0,7032.0,0.0,4340,474,1292,30,0.0,,833,82,,,,2023-01-30 03:00:00,2023,1
30-01-2023,04:00:00,6930.0,6930.0,0.0,4283,458,1261,30,0.0,,833,84,,,,2023-01-30 04:00:00,2023,1
30-01-2023,05:00:00,6777.0,6777.0,0.0,4135,441,1271,30,0.0,,833,83,,,,2023-01-30 05:00:00,2023,1
30-01-2023,06:00:00,6898.0,6898.0,0.0,4221,514,1231,30,0.0,,929,88,,,,2023-01-30 06:00:00,2023,1
30-01-2023,07:00:00,7662.0,7662.0,0.0,4477,915,1242,30,4.0,,929,86,,,,2023-01-30 07:00:00,2023,1
30-01-2023,08:00:00,8150.0,8648.0,459.0,4460,1191,1413,30,49.0,,928,98,,,,2023-01-30 08:00:00,2023,1
30-01-2023,09:00:00,8322.0,8850.0,487.0,4278,1401,1474,30,131.0,,928,100,,,,2023-01-30 09:00:00,2023,1
30-01-2023,10:00:00,8423.0,8900.0,440.0,4233,1463,1433,30,242.0,,929,114,,,,2023-01-30 10:00:00,2023,1
30-01-2023,11:00:00,8679.0,9156.0,440.0,4255,1619,1432,30,314.0,,929,120,,,,2023-01-30 11:00:00,2023,1
30-01-2023,12:00:00,9051.0,9550.0,460.0,4498,1711,1440,30,333.0,,928,130,,,Day Peak,2023-01-30 12:00:00,2023,1
30-01-2023,13:00:00,9123.0,9666.0,500.0,4581,1699,1450,30,323.0,,928,132,,,,2023-01-30 13:00:00,2023,1
30-01-2023,14:00:00,9024.0,9533.0,469.0,4524,1697,1453,30,279.0,,925,132,,,,2023-01-30 14:00:00,2023,1
30-01-2023,15:00:00,8973.0,9168.0,180.0,4532,1721,1455,30,202.0,,925,124,,,,2023-01-30 15:00:00,2023,1
30-01-2023,16:00:00,9054.0,9112.0,53.0,4631,1824,1431,30,112.0,,925,118,,,,2023-01-30 16:00:00,2023,1
30-01-2023,17:00:00,8886.0,9076.0,175.0,4383,2089,1340,30,26.0,,925,110,,,,2023-01-30 17:00:00,2023,1
30-01-2023,18:00:00,9653.0,10033.0,350.0,4422,2831,1331,30,0.0,,925,130,,,,2023-01-30 18:00:00,2023,1
30-01-2023,19:00:00,10330.0,10496.0,153.0,4703,3222,1459,30,0.0,,805,114,,,Evening Peak,2023-01-30 19:00:00,2023,1
30-01-2023,19:30:00,10266.0,10351.0,78.0,4753,3115,1460,30,0.0,,805,118,,,,2023-01-30 19:30:00,2023,1
30-01-2023,20:00:00,10239.0,10288.0,45.0,4696,3127,1478,30,0.0,,805,118,,,,2023-01-30 20:00:00,2023,1
30-01-2023,21:00:00,9990.0,10039.0,45.0,4773,2688,1520,30,0.0,,878,118,,,,2023-01-30 21:00:00,2023,1
30-01-2023,22:00:00,9543.0,9570.0,25.0,4960,1997,1532,30,0.0,,926,116,,,,2023-01-30 22:00:00,2023,1
30-01-2023,23:00:00,9089.0,9107.0,17.0,4967,1540,1532,30,0.0,,926,112,,,,2023-01-30 23:00:00,2023,1
31-01-2023,00:00:00,8567.0,8567.0,0.0,4867,1173,1492,30,0.0,,926,98,,,,2023-01-31 00:00:00,2023,1
31-01-2023,01:00:00,7945.0,7945.0,0.0,4833,753,1331,30,0.0,,926,90,,,,2023-01-31 01:00:00,2023,1
31-01-2023,02:00:00,7418.0,7418.0,0.0,4699,558,1232,30,0.0,,830,86,,,,2023-01-31 02:00:00,2023,1
31-01-2023,03:00:00,7241.0,7241.0,0.0,4630,451,1232,30,0.0,,830,84,,,,2023-01-31 03:00:00,2023,1
