,Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
266422,Khepupara,1988,6,14,7.0,0.9,90.0,28.75
266423,Khepupara,1988,6,15,20.0,6.1,90.0,29.2
266424,Khepupara,1988,6,16,8.0,5.9,89.0,29.0
266425,Khepupara,1988,6,17,20.0,3.2,90.0,28.15
266426,Khepupara,1988,6,18,10.0,0.1,85.0,29.0
266427,Khepupara,1988,6,19,7.0,3.0,89.0,28.7
266428,Khepupara,1988,6,20,14.0,0.0,90.0,28.44
266429,Khepupara,1988,6,21,22.0,3.7,93.0,28.15
266430,Khepupara,1988,6,22,31.0,2.4,87.0,29.6
266431,Khepupara,1988,6,23,0.0,1.1,86.0,29.7
266432,Khepupara,1988,6,24,2.0,0.0,84.0,30.0
266433,Khepupara,1988,6,25,10.0,0.0,87.0,29.6
266434,Khepupara,1988,6,26,1.0,0.0,83.0,29.8
266435,Khepupara,1988,6,27,0.0,1.4,83.0,29.9
266436,Khepupara,1988,6,28,0.0,0.6,84.0,29.55
266437,Khepupara,1988,6,29,3.0,0.3,83.0,29.95
266438,Khepupara,1988,6,30,0.0,0.0,88.0,29.3
266439,Khepupara,1988,7,1,1.0,6.4,83.0,28.6
266440,Khepupara,1988,7,2,35.0,3.0,90.0,27.3
266441,Khepupara,1988,7,3,85.0,4.6,85.0,28.8
266442,Khepupara,1988,7,4,13.0,0.4,81.0,29.8
266443,Khepupara,1988,7,5,0.0,0.0,87.0,28.7
266444,Khepupara,1988,7,6,22.0,3.3,89.0,28.3
266445,Khepupara,1988,7,7,34.0,0.0,93.0,26.5
266446,Khepupara,1988,7,8,52.0,0.5,91.0,26.8
266447,Khepupara,1988,7,9,20.0,0.0,93.0,26.2
266448,Khepupara,1988,7,10,39.0,0.0,95.0,26.4
266449,Khepupara,1988,7,11,96.0,4.6,89.0,28.8
266450,Khepupara,1988,7,12,2.0,0.1,92.0,27.5
266451,Khepupara,1988,7,13,36.0,7.6,90.0,29.2
266452,Khepupara,1988,7,14,0.0,7.9,91.0,29.2
266453,Khepupara,1988,7,15,0.0,8.3,91.0,29.6
266454,Khepupara,1988,7,16,0.0,1.4,91.0,29.2
266455,Khepupara,1988,7,17,4.0,6.6,92.0,28.5
266456,Khepupara,1988,7,18,29.0,2.3,91.0,29.1
266457,Khepupara,1988,7,19,3.0,1.0,90.0,28.0
266458,Khepupara,1988,7,20,3.0,3.3,91.0,28.8
266459,Khepupara,1988,7,21,5.0,8.7,82.0,30.0
